state,electrode,acc_reference_pct,acc_both_pct,gain_pts,gain_ci_lo,gain_ci_hi,p_gain_maxstat,n_subjects,n_trials,n_bootstraps,n_perm
S2,O2,57.644517810159854,56.58819064966604,-1.0563271604938278,-2.602206031167776,0.5603622748431362,0.934065934065934,36,61,200,1000
S2,F3,55.79248886865006,52.20506982392226,-3.587419044727784,-5.235718984011328,-2.1644150981582646,0.999000999000999,36,61,200,1000
S2,F4,56.05238059097353,53.11517152398301,-2.9372090669904867,-4.827211090872292,-1.119775855090056,0.998001998001998,36,61,200,1000
S2,P3,56.54504401942927,55.04381704108482,-1.501226978344466,-3.0666236591783016,0.2741094920056785,0.965034965034965,36,61,200,1000
S2,P4,56.32963974903866,54.57490892531882,-1.7547308237198955,-3.200769075086019,-0.218895466504749,0.9790209790209792,36,61,200,1000
S2,FC1,57.09005009107469,53.88791489577015,-3.2021351953045945,-4.596172333535718,-1.8138408216960096,0.999000999000999,36,61,200,1000
S2,O1,56.48372040072853,56.29953450718479,-0.1841858935438176,-2.095919348310054,1.6656547257640102,0.8751248751248751,36,61,200,1000
S2,Fp2,52.03360908722933,49.642810159886665,-2.390798927342641,-5.252099777373008,5.485099170208482,0.995004995004995,36,61,200,1000
S2,Pz,57.11346387370977,55.01860706334749,-2.094856810362276,-3.431238615664852,-0.6259486945962338,0.988011988011988,36,61,200,1000
S2,C3,56.4624063954665,52.89442926533089,-3.5679771301356022,-5.387193887876954,-1.8087811171827537,0.999000999000999,36,61,200,1000
S2,C4,55.45997773730015,51.97156446063546,-3.4884132766646423,-5.033204310868252,-1.5957675571746746,0.999000999000999,36,61,200,1000
S2,T3,51.02700617283947,49.381564966605936,-1.6454412062335555,-5.404396883222021,6.889167172637117,0.977022977022977,36,61,200,1000
S2,T4,44.56408115766038,42.755553025703314,-1.8085281319570947,-7.790110807528842,6.7999898805909735,0.981018981018981,36,61,200,1000
S2,FC2,55.44099119611413,52.24777373001416,-3.1932174660999797,-5.193913175470557,-1.3782002631046313,0.999000999000999,36,61,200,1000
S2,CP1,56.702565270188174,54.53525349119609,-2.167311778992107,-3.733872191863993,-0.6572556162720118,0.989010989010989,36,61,200,1000
S2,CP2,56.268063145112336,53.95426027120022,-2.3138028739121634,-3.826211799230918,-0.6942547055251876,0.993006993006993,36,61,200,1000
S2,Cz,56.41148046954058,53.39039415098159,-3.0210863185589965,-4.081853369763204,-1.935589961546251,0.999000999000999,36,61,200,1000
S2,Fp1,46.664516292248535,50.49591428860557,3.831397996357013,-3.639761687917428,12.756843250354176,0.6643356643356644,36,61,200,1000
S2,Fz,57.164048269581045,54.64823669297717,-2.515811576603926,-3.8254528435539408,-1.0719616474397855,0.997002997002997,36,61,200,1000
SWS,Pz,52.93467921473386,59.42791185994739,6.493232645213521,3.9131122242461047,9.0600333940498,0.4875124875124875,36,61,200,1000
SWS,Fz,55.066876644403976,57.77278131957095,2.7059046751669693,0.4700465492815325,5.407685691155639,0.6803196803196803,36,61,200,1000
SWS,Cz,56.21520188221009,57.42177696822506,1.2065750860149769,-0.756678809957495,3.1016621129326043,0.7752247752247752,36,61,200,1000
SWS,C4,53.880502428658176,57.28131957093704,3.400817142278889,1.371559400930985,5.847943230115369,0.6383616383616384,36,61,200,1000
SWS,C3,55.18628567091679,57.14226624165153,1.95598057073467,-0.0262472171625108,3.9967238413276567,0.7232767232767233,36,61,200,1000
SWS,T4,41.5679644808743,52.72257640153817,11.154611920663832,3.544070026310452,15.46789617486338,0.2337662337662337,36,61,200,1000
SWS,T3,45.1936728395062,56.77948542805101,11.585812588544824,3.980279801659576,18.88661202185793,0.2197802197802197,36,61,200,1000
SWS,F4,53.00312436753696,55.843136510827726,2.8400121432908327,1.003782129123663,5.285683566079743,0.6723276723276723,36,61,200,1000
SWS,F3,54.29795334952442,55.48774286581665,1.1897895162922494,-0.7593351548269655,3.393796802266753,0.7752247752247752,36,61,200,1000
SWS,O2,51.635473588342485,61.60091580651689,9.96544221817446,7.870560109289618,12.39924863387978,0.2987012987012987,36,61,200,1000
SWS,O1,49.575617283950606,58.166135397692805,8.590518113742155,4.8370142683667225,16.311032685691153,0.3676323676323676,36,61,200,1000
SWS,Fp2,41.74442167577414,52.540793867638136,10.796372191863997,2.152967516697033,15.75636257842543,0.2477522477522477,36,61,200,1000
SWS,Fp1,40.5549357417527,52.769644302772754,12.214708561020036,5.137497470147744,15.963494231936862,0.1858141858141858,36,61,200,1000
SWS,P4,52.58963266545232,60.01180176077718,7.422169095324834,5.266266950010113,10.048067192875944,0.4375624375624375,36,61,200,1000
SWS,P3,53.22368953653106,59.71023072252577,6.486541185994733,3.910076401538152,9.89779396883222,0.4875124875124875,36,61,200,1000
SWS,FC2,55.56126037239423,58.650943634891725,3.08968326249747,1.1372318356607958,5.292830398704727,0.6553446553446554,36,61,200,1000
SWS,FC1,55.9412694798624,58.27815725561627,2.336887775753897,0.25880388585307,4.530332928556978,0.7012987012987013,36,61,200,1000
SWS,CP2,53.61474144909939,58.77853673345478,5.163795284355392,2.81604179315928,8.581764824934229,0.5464535464535465,36,61,200,1000
SWS,CP1,53.435893543817045,57.8802494434325,4.444355899615465,1.8212406395466447,9.70166717263712,0.5854145854145855,36,61,200,1000
NREM,P3,55.01356000809555,58.33332068407204,3.319760675976523,0.9886662618903028,6.12085104229913,0.5864135864135864,36,61,200,1000
NREM,F4,55.59661505768062,55.798396073669295,0.2017810159886655,-1.7880995749848252,2.607012750455357,0.8371628371628371,36,61,200,1000
NREM,FC1,55.782141772920426,57.05601092896171,1.273869156041287,-0.5907205019226871,4.010321797207052,0.7302697302697303,36,61,200,1000
NREM,P4,55.208017101801246,58.24714126695007,3.039124165148757,0.7391595830803488,5.459231430884434,0.6193806193806194,36,61,200,1000
NREM,CP1,54.84055606152604,57.517076502732266,2.676520441206236,0.3928860554543609,4.952059299736892,0.6393606393606394,36,61,200,1000
NREM,FC2,54.52889091277069,56.86126290224652,2.332371989475816,0.2348967820279296,4.609517304189441,0.6643356643356644,36,61,200,1000
NREM,CP2,55.06652246508803,57.65997520744788,2.593452742359845,0.4763079336166748,4.860858125885449,0.6473526473526473,36,61,200,1000
NREM,T3,50.878377352762605,54.33678658166362,3.458409228901033,-0.9353496255818684,13.46058490184173,0.5804195804195804,36,61,200,1000
NREM,Pz,55.32212608783647,58.17886055454362,2.8567344667071444,0.5198846387370948,5.43949858328273,0.6293706293706294,36,61,200,1000
NREM,C3,55.34938524590163,56.38868650070833,1.0393012548067189,-0.9950541388382784,3.153081360048571,0.7532467532467533,36,61,200,1000
NREM,Fp1,51.574036126290245,53.49988615664845,1.9258500303582256,-2.1406344869459666,11.769694899817852,0.6913086913086913,36,61,200,1000
NREM,T4,50.3711672738312,50.83758348512447,0.4664162112932605,-3.4796852863792758,9.487768164339204,0.8121878121878122,36,61,200,1000
NREM,Fz,55.21537897186808,57.55814865411861,2.342769682250556,-0.0489526411657539,4.566889293665255,0.6623376623376623,36,61,200,1000
NREM,Cz,55.55656749645822,56.22124822910345,0.664680732645213,-1.3790224650880496,3.026525500910745,0.7912087912087912,36,61,200,1000
NREM,F3,55.43161809350332,55.8318913175471,0.4002732240437164,-1.4394859340214452,2.7332523780611253,0.8181818181818182,36,61,200,1000
NREM,O2,56.03591125278283,60.12064865411858,4.084737401335763,1.550672940700256,6.566484517304186,0.5424575424575424,36,61,200,1000
NREM,O1,54.70293209876546,58.98786935842947,4.2849372596640345,1.8718376846792133,7.25941105039467,0.5234765234765235,36,61,200,1000
NREM,Fp2,52.46545486743577,53.08325743776564,0.6178025703298932,-2.715037441813396,9.11322353774538,0.7952047952047953,36,61,200,1000
NREM,C4,55.028296397490365,56.08832979154016,1.0600333940497877,-0.952109896782027,3.775804493017605,0.7512487512487512,36,61,200,1000
REM,F3,48.52517202995344,40.44398907103826,-8.0811829589152,-11.479014875531268,-1.4083055049585051,1.0,36,61,200,1000
